teach-node-06:40190, 7, teach-node-06:40490, 10:36:50.440154000, 10:36:50.597122000, 
teach-node-06:40190, 8, teach-node-06:40490, 10:36:50.440608000, 10:36:50.606600000, 
teach-node-06:40190, 9, teach-node-06:40490, 10:36:50.441019000, 10:36:50.607257000, 
teach-node-06:40190, 10, teach-node-06:40490, 10:36:50.441413000, , 
teach-node-06:40190, 11, teach-node-06:40490, 10:36:50.441757000, 10:36:50.612995000, 
teach-node-06:40190, 12, teach-node-06:40490, 10:36:50.442121000, 10:36:50.646602000, 
teach-node-06:40190, 13, teach-node-06:40490, 10:36:50.442504000, 10:36:50.647175000, 
teach-node-06:40490, 2, teach-node-06:40490, 10:36:50.422685000, 10:36:50.523386000, 
teach-node-06:40490, 3, teach-node-06:40490, 10:36:50.443845000, 10:36:50.524281000, 
teach-node-06:40490, 4, teach-node-06:40490, 10:36:50.448054000, 10:36:50.525088000, 
teach-node-06:40190, 14, teach-node-06:40490, 10:36:50.442924000, 10:36:50.647749000, 
teach-node-06:40190, 15, teach-node-06:40490, 10:36:50.457890000, 10:36:50.652467000, 
teach-node-06:40190, 16, teach-node-06:40490, 10:36:50.458284000, 10:36:50.727099000, 
teach-node-06:40190, 17, teach-node-06:40490, 10:36:50.458656000, 10:36:50.727683000, 
teach-node-06:40190, 18, teach-node-06:40490, 10:36:50.459005000, , 
teach-node-06:40390, 7, teach-node-06:40490, 10:36:50.432146000, , 
teach-node-06:40490, 5, teach-node-06:40490, 10:36:50.457709000, 10:36:50.526283000, 
teach-node-06:40190, 19, teach-node-06:40490, 10:36:50.461442000, , 
teach-node-06:40190, 20, teach-node-06:40490, 10:36:50.461810000, 10:36:50.730206000, 
teach-node-06:40290, 12, teach-node-06:40490, 10:36:50.461378000, , 
teach-node-06:40490, 6, teach-node-06:40490, 10:36:50.461264000, 10:36:50.527436000, 
teach-node-06:40490, 7, teach-node-06:40490, 10:36:50.475788000, 10:36:50.531621000, 
teach-node-06:40490, 8, teach-node-06:40490, 10:36:50.476195000, 10:36:50.546171000, 
teach-node-06:40490, 9, teach-node-06:40490, 10:36:50.476535000, 10:36:50.553234000, 
teach-node-06:40390, 8, teach-node-06:40490, 10:36:50.460981000, , 
teach-node-06:40390, 9, teach-node-06:40490, 10:36:50.481466000, , 
teach-node-06:40390, 10, teach-node-06:40490, 10:36:50.482479000, , 
teach-node-06:40390, 11, teach-node-06:40490, 10:36:50.482844000, , 
teach-node-06:40390, 12, teach-node-06:40490, 10:36:50.489149000, , 
teach-node-06:40390, 13, teach-node-06:40490, 10:36:50.489555000, , 
teach-node-06:40390, 14, teach-node-06:40490, 10:36:50.489918000, , 
teach-node-06:40390, 15, teach-node-06:40490, 10:36:50.490295000, , 
teach-node-06:40390, 16, teach-node-06:40490, 10:36:50.490630000, , 
teach-node-06:40390, 17, teach-node-06:40490, 10:36:50.491005000, , 
teach-node-06:40390, 18, teach-node-06:40490, 10:36:50.497486000, , 
teach-node-06:40390, 19, teach-node-06:40490, 10:36:50.499805000, , 
teach-node-06:40490, 10, teach-node-06:40490, 10:36:50.477149000, 10:36:50.579219000, 
teach-node-06:40490, 11, teach-node-06:40490, 10:36:50.511848000, , 
teach-node-06:40490, 12, teach-node-06:40490, 10:36:50.512289000, 10:36:50.589449000, 
teach-node-06:40490, 13, teach-node-06:40490, 10:36:50.516855000, 10:36:50.605308000, 
teach-node-06:40490, 14, teach-node-06:40490, 10:36:50.517298000, 10:36:50.608594000, 
teach-node-06:40490, 15, teach-node-06:40490, 10:36:50.517705000, , 
teach-node-06:40490, 16, teach-node-06:40490, 10:36:50.518093000, , 
teach-node-06:40490, 17, teach-node-06:40490, 10:36:50.518456000, 10:36:50.645376000, 
teach-node-06:40490, 18, teach-node-06:40490, 10:36:50.518810000, 10:36:50.646011000, 
teach-node-06:40490, 19, teach-node-06:40490, 10:36:50.519193000, 10:36:50.651231000, 
teach-node-06:40290, 13, teach-node-06:40490, 10:36:50.475318000, , 
teach-node-06:40290, 14, teach-node-06:40490, 10:36:50.520629000, , 
teach-node-06:40290, 15, teach-node-06:40490, 10:36:50.520997000, , 
teach-node-06:40290, 16, teach-node-06:40490, 10:36:50.521356000, , 
teach-node-06:40290, 17, teach-node-06:40490, 10:36:50.521666000, , 
teach-node-06:40290, 18, teach-node-06:40490, 10:36:50.521979000, , 
teach-node-06:40290, 19, teach-node-06:40490, 10:36:50.522288000, , 
teach-node-06:40390, 20, teach-node-06:40490, 10:36:50.522906000, , 
teach-node-06:40290, 20, teach-node-06:40490, 10:36:50.522851000, , 
teach-node-06:40490, 20, teach-node-06:40490, 10:36:50.530932000, 10:36:50.651850000, 
teach-node-06:40290, 21, teach-node-06:40490, 10:36:50.538196000, , 
teach-node-06:40190, 21, teach-node-06:40490, 10:36:50.537916000, 10:36:50.730707000, 
teach-node-06:40190, 22, teach-node-06:40490, 10:36:50.543903000, 10:36:50.731225000, 
teach-node-06:40190, 23, teach-node-06:40490, 10:36:50.544677000, 10:36:50.737358000, 
teach-node-06:40290, 22, teach-node-06:40490, 10:36:50.540011000, , 
teach-node-06:40490, 21, teach-node-06:40490, 10:36:50.539270000, 10:36:50.653030000, 
teach-node-06:40490, 22, teach-node-06:40490, 10:36:50.548794000, 10:36:50.653619000, 
teach-node-06:40390, 21, teach-node-06:40490, 10:36:50.538965000, , 
teach-node-06:40390, 22, teach-node-06:40490, 10:36:50.550195000, , 
teach-node-06:40390, 23, teach-node-06:40490, 10:36:50.551212000, , 
teach-node-06:40290, 23, teach-node-06:40490, 10:36:50.548459000, , 
teach-node-06:40490, 23, teach-node-06:40490, 10:36:50.552143000, 10:36:50.660181000, 
teach-node-06:40190, 24, teach-node-06:40490, 10:36:50.554422000, 10:36:50.737934000, 
teach-node-06:40290, 24, teach-node-06:40490, 10:36:50.561023000, , 
teach-node-06:40190, 25, teach-node-06:40490, 10:36:50.564096000, 10:36:50.738481000, 
teach-node-06:40290, 25, teach-node-06:40490, 10:36:50.564444000, , 
teach-node-06:40390, 24, teach-node-06:40490, 10:36:50.563972000, , 
teach-node-06:40390, 25, teach-node-06:40490, 10:36:50.580707000, , 
teach-node-06:40190, 26, teach-node-06:40490, 10:36:50.581048000, 10:36:50.739558000, 
teach-node-06:40490, 24, teach-node-06:40490, 10:36:50.563215000, 10:36:50.665946000, 
teach-node-06:40290, 26, teach-node-06:40490, 10:36:50.582254000, , 
teach-node-06:40390, 26, teach-node-06:40490, 10:36:50.583108000, , 
teach-node-06:40490, 25, teach-node-06:40490, 10:36:50.581882000, , 
teach-node-06:40290, 27, teach-node-06:40490, 10:36:50.590928000, , 
teach-node-06:40190, 27, teach-node-06:40490, 10:36:50.590880000, 10:36:50.741547000, 
teach-node-06:40190, 28, teach-node-06:40490, 10:36:50.592954000, 10:36:50.773094000, 
teach-node-06:40190, 29, teach-node-06:40490, 10:36:50.598468000, 10:36:50.773575000, 
teach-node-06:40190, 30, teach-node-06:40490, 10:36:50.598930000, 10:36:50.788938000, 
teach-node-06:40190, 31, teach-node-06:40490, 10:36:50.599314000, 10:36:50.792292000, 
teach-node-06:40290, 28, teach-node-06:40490, 10:36:50.592910000, , 
teach-node-06:40290, 29, teach-node-06:40490, 10:36:50.599916000, , 
teach-node-06:40290, 30, teach-node-06:40490, 10:36:50.600207000, , 
teach-node-06:40290, 31, teach-node-06:40490, 10:36:50.600520000, , 
teach-node-06:40390, 27, teach-node-06:40490, 10:36:50.591980000, , 
teach-node-06:40490, 26, teach-node-06:40490, 10:36:50.591126000, 10:36:50.681827000, 
teach-node-06:40490, 27, teach-node-06:40490, 10:36:50.601536000, 10:36:50.724123000, 
teach-node-06:40390, 28, teach-node-06:40490, 10:36:50.601117000, , 
teach-node-06:40390, 29, teach-node-06:40490, 10:36:50.602234000, , 
teach-node-06:40490, 28, teach-node-06:40490, 10:36:50.602022000, 10:36:50.728438000, 
teach-node-06:40390, 30, teach-node-06:40490, 10:36:50.620788000, , 
teach-node-06:40390, 31, teach-node-06:40490, 10:36:50.621277000, , 
teach-node-06:40390, 32, teach-node-06:40490, 10:36:50.621543000, , 
teach-node-06:40390, 33, teach-node-06:40490, 10:36:50.621814000, , 
teach-node-06:40390, 34, teach-node-06:40490, 10:36:50.622096000, , 
teach-node-06:40390, 35, teach-node-06:40490, 10:36:50.622392000, , 
teach-node-06:40390, 36, teach-node-06:40490, 10:36:50.622647000, , 
teach-node-06:40390, 37, teach-node-06:40490, 10:36:50.622912000, , 
teach-node-06:40290, 32, teach-node-06:40490, 10:36:50.615988000, , 
teach-node-06:40290, 33, teach-node-06:40490, 10:36:50.636008000, , 
teach-node-06:40290, 34, teach-node-06:40490, 10:36:50.636312000, , 
teach-node-06:40290, 35, teach-node-06:40490, 10:36:50.636605000, , 
teach-node-06:40290, 36, teach-node-06:40490, 10:36:50.636938000, , 
teach-node-06:40290, 37, teach-node-06:40490, 10:36:50.637196000, , 
teach-node-06:40190, 32, teach-node-06:40490, 10:36:50.615939000, 10:36:50.792796000, 
teach-node-06:40190, 33, teach-node-06:40490, 10:36:50.637744000, 10:36:50.793300000, 
teach-node-06:40190, 34, teach-node-06:40490, 10:36:50.638005000, 10:36:50.793772000, 
teach-node-06:40190, 35, teach-node-06:40490, 10:36:50.638256000, 10:36:50.794302000, 
teach-node-06:40190, 36, teach-node-06:40490, 10:36:50.638543000, 10:36:50.796437000, 
teach-node-06:40190, 37, teach-node-06:40490, 10:36:50.638817000, 10:36:50.818838000, 
teach-node-06:40490, 29, teach-node-06:40490, 10:36:50.621154000, 10:36:50.729168000, 
teach-node-06:40190, 38, teach-node-06:40490, 10:36:50.654793000, 10:36:50.835166000, 
teach-node-06:40490, 30, teach-node-06:40490, 10:36:50.654739000, 10:36:50.729699000, 
teach-node-06:40290, 38, teach-node-06:40490, 10:36:50.656187000, , 
teach-node-06:40390, 38, teach-node-06:40490, 10:36:50.656839000, , 
teach-node-06:40490, 31, teach-node-06:40490, 10:36:50.656550000, 10:36:50.731749000, 
teach-node-06:40490, 32, teach-node-06:40490, 10:36:50.659152000, , 
teach-node-06:40290, 39, teach-node-06:40490, 10:36:50.658788000, , 
teach-node-06:40190, 39, teach-node-06:40490, 10:36:50.658567000, 10:36:50.838091000, 
teach-node-06:40390, 39, teach-node-06:40490, 10:36:50.659923000, , 
teach-node-06:40490, 33, teach-node-06:40490, 10:36:50.659527000, 10:36:50.739039000, 
teach-node-06:40190, 40, teach-node-06:40490, 10:36:50.663036000, 10:36:50.838572000, 
teach-node-06:40290, 40, teach-node-06:40490, 10:36:50.664223000, , 
teach-node-06:40390, 40, teach-node-06:40490, 10:36:50.664525000, , 
teach-node-06:40490, 34, teach-node-06:40490, 10:36:50.662699000, 10:36:50.766235000, 
teach-node-06:40490, 35, teach-node-06:40490, 10:36:50.665876000, 10:36:50.772586000, 
teach-node-06:40490, 36, teach-node-06:40490, 10:36:50.669133000, 10:36:50.778204000, 
teach-node-06:40490, 37, teach-node-06:40490, 10:36:50.669492000, 10:36:50.779609000, 
teach-node-06:40290, 41, teach-node-06:40490, 10:36:50.668026000, , 
teach-node-06:40290, 42, teach-node-06:40490, 10:36:50.670832000, , 
teach-node-06:40390, 41, teach-node-06:40490, 10:36:50.667982000, , 
teach-node-06:40390, 42, teach-node-06:40490, 10:36:50.671344000, , 
teach-node-06:40190, 41, teach-node-06:40490, 10:36:50.667937000, 10:36:50.839035000, 
teach-node-06:40190, 42, teach-node-06:40490, 10:36:50.671954000, , 
teach-node-06:40490, 38, teach-node-06:40490, 10:36:50.669880000, 10:36:50.788417000, 
teach-node-06:40490, 39, teach-node-06:40490, 10:36:50.674591000, 10:36:50.789413000, 
teach-node-06:40190, 43, teach-node-06:40490, 10:36:50.675119000, 10:36:50.839636000, 
teach-node-06:40490, 40, teach-node-06:40490, 10:36:50.674958000, 10:36:50.789887000, 
teach-node-06:40490, 41, teach-node-06:40490, 10:36:50.676151000, 10:36:50.790368000, 
teach-node-06:40290, 43, teach-node-06:40490, 10:36:50.675799000, , 
teach-node-06:40190, 44, teach-node-06:40490, 10:36:50.677755000, 10:36:50.856677000, 
teach-node-06:40390, 43, teach-node-06:40490, 10:36:50.677035000, , 
teach-node-06:40490, 42, teach-node-06:40490, 10:36:50.676628000, 10:36:50.790832000, 
teach-node-06:40490, 43, teach-node-06:40490, 10:36:50.681726000, 10:36:50.791302000, 
teach-node-06:40490, 44, teach-node-06:40490, 10:36:50.682386000, 10:36:50.791788000, 
teach-node-06:40390, 44, teach-node-06:40490, 10:36:50.679529000, , 
teach-node-06:40290, 44, teach-node-06:40490, 10:36:50.678957000, , 
teach-node-06:40290, 45, teach-node-06:40490, 10:36:50.688520000, , 
teach-node-06:40290, 46, teach-node-06:40490, 10:36:50.688784000, , 
teach-node-06:40390, 45, teach-node-06:40490, 10:36:50.688003000, , 
teach-node-06:40390, 46, teach-node-06:40490, 10:36:50.692793000, , 
teach-node-06:40390, 47, teach-node-06:40490, 10:36:50.693068000, , 
teach-node-06:40390, 48, teach-node-06:40490, 10:36:50.698604000, , 
teach-node-06:40190, 45, teach-node-06:40490, 10:36:50.687947000, , 
teach-node-06:40490, 45, teach-node-06:40490, 10:36:50.685035000, 10:36:50.794793000, 
teach-node-06:40490, 46, teach-node-06:40490, 10:36:50.712624000, 10:36:50.795605000, 
teach-node-06:40190, 46, teach-node-06:40490, 10:36:50.712222000, 10:36:50.862750000, 
teach-node-06:40190, 47, teach-node-06:40490, 10:36:50.713179000, 10:36:50.864066000, 
teach-node-06:40190, 48, teach-node-06:40490, 10:36:50.713420000, 10:36:50.865179000, 
teach-node-06:40290, 47, teach-node-06:40490, 10:36:50.689311000, , 
teach-node-06:40390, 49, teach-node-06:40490, 10:36:50.718759000, , 
teach-node-06:40190, 49, teach-node-06:40490, 10:36:50.714031000, 10:36:50.875585000, 
teach-node-06:40190, 50, teach-node-06:40490, 10:36:50.720577000, 10:36:50.876351000, 
teach-node-06:40490, 47, teach-node-06:40490, 10:36:50.712985000, 10:36:50.800544000, 
teach-node-06:40290, 48, teach-node-06:40490, 10:36:50.719209000, , 
teach-node-06:40490, 48, teach-node-06:40490, 10:36:50.722539000, 10:36:50.801092000, 
teach-node-06:40490, 49, teach-node-06:40490, 10:36:50.723910000, 10:36:50.801586000, 
teach-node-06:40390, 50, teach-node-06:40490, 10:36:50.723097000, , 
teach-node-06:40290, 49, teach-node-06:40490, 10:36:50.722903000, , 
teach-node-06:40490, 50, teach-node-06:40490, 10:36:50.725202000, 10:36:50.805977000, 
teach-node-06:40190, 51, teach-node-06:40490, 10:36:50.726293000, 10:36:50.877646000, 
teach-node-06:40290, 50, teach-node-06:40490, 10:36:50.725804000, , 
teach-node-06:40190, 52, teach-node-06:40490, 10:36:50.735861000, 10:36:50.879106000, 
teach-node-06:40190, 53, teach-node-06:40490, 10:36:50.743107000, 10:36:50.887707000, 
teach-node-06:40190, 54, teach-node-06:40490, 10:36:50.743337000, 10:36:50.896276000, 
teach-node-06:40390, 51, teach-node-06:40490, 10:36:50.735805000, , 
teach-node-06:40490, 51, teach-node-06:40490, 10:36:50.733645000, 10:36:50.821400000, 
teach-node-06:40290, 51, teach-node-06:40490, 10:36:50.733251000, , 
teach-node-06:40490, 52, teach-node-06:40490, 10:36:50.744203000, 10:36:50.825601000, 
teach-node-06:40390, 52, teach-node-06:40490, 10:36:50.743856000, , 
teach-node-06:40190, 55, teach-node-06:40490, 10:36:50.745922000, 10:36:50.911138000, 
teach-node-06:40390, 53, teach-node-06:40490, 10:36:50.745335000, , 
teach-node-06:40490, 53, teach-node-06:40490, 10:36:50.745112000, 10:36:50.828994000, 
teach-node-06:40290, 52, teach-node-06:40490, 10:36:50.744479000, , 
teach-node-06:40490, 54, teach-node-06:40490, 10:36:50.755105000, 10:36:50.830487000, 
teach-node-06:40390, 54, teach-node-06:40490, 10:36:50.754774000, , 
teach-node-06:40390, 55, teach-node-06:40490, 10:36:50.755593000, , 
teach-node-06:40390, 56, teach-node-06:40490, 10:36:50.755803000, , 
teach-node-06:40390, 57, teach-node-06:40490, 10:36:50.756056000, , 
teach-node-06:40390, 58, teach-node-06:40490, 10:36:50.756275000, , 
teach-node-06:40390, 59, teach-node-06:40490, 10:36:50.756488000, , 
teach-node-06:40390, 60, teach-node-06:40490, 10:36:50.756724000, , 
teach-node-06:40190, 56, teach-node-06:40490, 10:36:50.753920000, 10:36:50.916538000, 
teach-node-06:40190, 57, teach-node-06:40490, 10:36:50.757294000, 10:36:50.917026000, 
teach-node-06:40190, 58, teach-node-06:40490, 10:36:50.757506000, 10:36:50.924973000, 
teach-node-06:40190, 59, teach-node-06:40490, 10:36:50.757709000, 10:36:50.925432000, 
teach-node-06:40490, 55, teach-node-06:40490, 10:36:50.755443000, , 
teach-node-06:40490, 56, teach-node-06:40490, 10:36:50.759007000, 10:36:50.835691000, 
teach-node-06:40490, 57, teach-node-06:40490, 10:36:50.759314000, 10:36:50.836191000, 
teach-node-06:40490, 58, teach-node-06:40490, 10:36:50.759633000, 10:36:50.836683000, 
teach-node-06:40490, 59, teach-node-06:40490, 10:36:50.759958000, 10:36:50.837141000, 
teach-node-06:40290, 53, teach-node-06:40490, 10:36:50.755171000, , 
teach-node-06:40290, 54, teach-node-06:40490, 10:36:50.760471000, , 
teach-node-06:40290, 55, teach-node-06:40490, 10:36:50.760695000, , 
teach-node-06:40290, 56, teach-node-06:40490, 10:36:50.760902000, , 
teach-node-06:40290, 57, teach-node-06:40490, 10:36:50.761115000, , 
teach-node-06:40290, 58, teach-node-06:40490, 10:36:50.761320000, , 
teach-node-06:40290, 59, teach-node-06:40490, 10:36:50.761533000, , 
teach-node-06:40290, 60, teach-node-06:40490, 10:36:50.761771000, , 
teach-node-06:40490, 60, teach-node-06:40490, 10:36:50.760281000, 10:36:50.837629000, 
teach-node-06:40190, 60, teach-node-06:40490, 10:36:50.757951000, 10:36:50.925851000, 
teach-node-06:40190, 1, teach-node-06:40290, 10:36:50.538231000, 10:36:50.575681000, 
teach-node-06:40490, 1, teach-node-06:40290, 10:36:50.538002000, 10:36:50.597617000, 
teach-node-06:40190, 2, teach-node-06:40290, 10:36:50.545769000, 10:36:50.589040000, 
teach-node-06:40190, 3, teach-node-06:40290, 10:36:50.546267000, , 
teach-node-06:40190, 4, teach-node-06:40290, 10:36:50.546769000, 10:36:50.610550000, 
teach-node-06:40190, 5, teach-node-06:40290, 10:36:50.547224000, 10:36:50.620480000, 
teach-node-06:40290, 1, teach-node-06:40290, 10:36:50.548992000, 10:36:50.608595000, 
teach-node-06:40390, 1, teach-node-06:40290, 10:36:50.549497000, , 
teach-node-06:40390, 2, teach-node-06:40290, 10:36:50.550171000, , 
teach-node-06:40390, 3, teach-node-06:40290, 10:36:50.550638000, , 
teach-node-06:40390, 4, teach-node-06:40290, 10:36:50.551294000, , 
teach-node-06:40390, 5, teach-node-06:40290, 10:36:50.551762000, , 
teach-node-06:40290, 2, teach-node-06:40290, 10:36:50.549761000, 10:36:50.621472000, 
teach-node-06:40290, 3, teach-node-06:40290, 10:36:50.565668000, 10:36:50.623473000, 
teach-node-06:40290, 4, teach-node-06:40290, 10:36:50.566123000, 10:36:50.625499000, 
teach-node-06:40290, 5, teach-node-06:40290, 10:36:50.566613000, 10:36:50.626440000, 
teach-node-06:40490, 2, teach-node-06:40290, 10:36:50.545769000, 10:36:50.598950000, 
teach-node-06:40490, 3, teach-node-06:40290, 10:36:50.572882000, , 
teach-node-06:40490, 4, teach-node-06:40290, 10:36:50.573363000, 10:36:50.622421000, 
teach-node-06:40490, 5, teach-node-06:40290, 10:36:50.574054000, 10:36:50.624540000, 
teach-node-06:40190, 1, teach-node-06:40190, 10:36:50.488326000, 10:36:50.538257000, 
teach-node-06:40190, 2, teach-node-06:40190, 10:36:50.490758000, 10:36:50.577603000, 
teach-node-06:40190, 3, teach-node-06:40190, 10:36:50.491230000, 10:36:50.587445000, 
teach-node-06:40190, 4, teach-node-06:40190, 10:36:50.491693000, 10:36:50.601765000, 
teach-node-06:40190, 5, teach-node-06:40190, 10:36:50.492127000, 10:36:50.602549000, 
teach-node-06:40190, 6, teach-node-06:40190, 10:36:50.492544000, , 
teach-node-06:40190, 7, teach-node-06:40190, 10:36:50.492945000, 10:36:50.688845000, 
teach-node-06:40190, 8, teach-node-06:40190, 10:36:50.493307000, 10:36:50.690006000, 
teach-node-06:40190, 9, teach-node-06:40190, 10:36:50.493674000, 10:36:50.735944000, 
teach-node-06:40390, 1, teach-node-06:40190, 10:36:50.483144000, , 
teach-node-06:40490, 1, teach-node-06:40190, 10:36:50.494241000, 10:36:50.496871000, 
teach-node-06:40190, 10, teach-node-06:40190, 10:36:50.494109000, 10:36:50.737836000, 
teach-node-06:40290, 1, teach-node-06:40190, 10:36:50.491256000, 10:36:50.718882000, 
teach-node-06:40290, 2, teach-node-06:40190, 10:36:50.501501000, 10:36:50.719752000, 
teach-node-06:40190, 11, teach-node-06:40190, 10:36:50.496699000, 10:36:50.738643000, 
teach-node-06:40490, 2, teach-node-06:40190, 10:36:50.496089000, 10:36:50.528688000, 
teach-node-06:40490, 3, teach-node-06:40190, 10:36:50.503027000, , 
teach-node-06:40490, 4, teach-node-06:40190, 10:36:50.503410000, , 
teach-node-06:40490, 5, teach-node-06:40190, 10:36:50.503780000, 10:36:50.603568000, 
teach-node-06:40490, 6, teach-node-06:40190, 10:36:50.504183000, , 
teach-node-06:40490, 7, teach-node-06:40190, 10:36:50.520710000, 10:36:50.612858000, 
teach-node-06:40490, 8, teach-node-06:40190, 10:36:50.521186000, 10:36:50.658792000, 
teach-node-06:40490, 9, teach-node-06:40190, 10:36:50.521538000, 10:36:50.660105000, 
teach-node-06:40490, 10, teach-node-06:40190, 10:36:50.521872000, 10:36:50.664350000, 
teach-node-06:40390, 2, teach-node-06:40190, 10:36:50.495324000, , 
teach-node-06:40290, 3, teach-node-06:40190, 10:36:50.501927000, 10:36:50.740888000, 
teach-node-06:40390, 3, teach-node-06:40190, 10:36:50.527594000, , 
teach-node-06:40390, 4, teach-node-06:40190, 10:36:50.541927000, , 
teach-node-06:40390, 5, teach-node-06:40190, 10:36:50.542341000, , 
teach-node-06:40390, 6, teach-node-06:40190, 10:36:50.542747000, , 
teach-node-06:40390, 7, teach-node-06:40190, 10:36:50.543510000, , 
teach-node-06:40390, 8, teach-node-06:40190, 10:36:50.543898000, , 
teach-node-06:40490, 11, teach-node-06:40190, 10:36:50.535346000, 10:36:50.671299000, 
teach-node-06:40290, 4, teach-node-06:40190, 10:36:50.535234000, 10:36:50.743575000, 
teach-node-06:40490, 12, teach-node-06:40190, 10:36:50.556537000, 10:36:50.672690000, 
teach-node-06:40490, 13, teach-node-06:40190, 10:36:50.576250000, 10:36:50.717692000, 
teach-node-06:40490, 14, teach-node-06:40190, 10:36:50.576698000, 10:36:50.732753000, 
teach-node-06:40190, 12, teach-node-06:40190, 10:36:50.555649000, 10:36:50.745441000, 
teach-node-06:40390, 9, teach-node-06:40190, 10:36:50.544260000, , 
teach-node-06:40390, 10, teach-node-06:40190, 10:36:50.578556000, , 
teach-node-06:40390, 11, teach-node-06:40190, 10:36:50.578894000, , 
teach-node-06:40390, 12, teach-node-06:40190, 10:36:50.579211000, , 
teach-node-06:40190, 13, teach-node-06:40190, 10:36:50.577355000, 10:36:50.746186000, 
teach-node-06:40190, 14, teach-node-06:40190, 10:36:50.581017000, 10:36:50.752969000, 
teach-node-06:40190, 15, teach-node-06:40190, 10:36:50.581356000, 10:36:50.753743000, 
teach-node-06:40290, 5, teach-node-06:40190, 10:36:50.561650000, 10:36:50.758022000, 
teach-node-06:40390, 13, teach-node-06:40190, 10:36:50.579595000, , 
teach-node-06:40490, 15, teach-node-06:40190, 10:36:50.587365000, 10:36:50.739457000, 
teach-node-06:40290, 6, teach-node-06:40190, 10:36:50.583041000, , 
teach-node-06:40190, 16, teach-node-06:40190, 10:36:50.590745000, 10:36:50.759496000, 
teach-node-06:40190, 17, teach-node-06:40190, 10:36:50.596948000, 10:36:50.764828000, 
teach-node-06:40390, 14, teach-node-06:40190, 10:36:50.588440000, , 
teach-node-06:40390, 15, teach-node-06:40190, 10:36:50.598352000, , 
teach-node-06:40390, 16, teach-node-06:40190, 10:36:50.598644000, , 
teach-node-06:40390, 17, teach-node-06:40190, 10:36:50.598954000, , 
teach-node-06:40390, 18, teach-node-06:40190, 10:36:50.599242000, , 
teach-node-06:40190, 18, teach-node-06:40190, 10:36:50.597285000, 10:36:50.796643000, 
teach-node-06:40490, 16, teach-node-06:40190, 10:36:50.595943000, 10:36:50.744399000, 
teach-node-06:40490, 17, teach-node-06:40190, 10:36:50.608827000, 10:36:50.757214000, 
teach-node-06:40490, 18, teach-node-06:40190, 10:36:50.609152000, 10:36:50.758736000, 
teach-node-06:40190, 19, teach-node-06:40190, 10:36:50.609484000, 10:36:50.797240000, 
teach-node-06:40290, 7, teach-node-06:40190, 10:36:50.592223000, , 
teach-node-06:40390, 19, teach-node-06:40190, 10:36:50.611012000, , 
teach-node-06:40290, 8, teach-node-06:40190, 10:36:50.610111000, , 
teach-node-06:40390, 20, teach-node-06:40190, 10:36:50.614784000, , 
teach-node-06:40390, 21, teach-node-06:40190, 10:36:50.644668000, , 
teach-node-06:40390, 22, teach-node-06:40190, 10:36:50.644994000, , 
teach-node-06:40390, 23, teach-node-06:40190, 10:36:50.645314000, , 
teach-node-06:40190, 20, teach-node-06:40190, 10:36:50.614214000, 10:36:50.800238000, 
teach-node-06:40190, 21, teach-node-06:40190, 10:36:50.646606000, 10:36:50.801215000, 
teach-node-06:40190, 22, teach-node-06:40190, 10:36:50.647548000, , 
teach-node-06:40190, 23, teach-node-06:40190, 10:36:50.647900000, 10:36:50.809333000, 
